time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
198.3352761,2.09,4.45,3.69,1.77087549,4.309338696,3.519090792,,,2.9548241752201974,3.0811081221483643
198.385646,2.05,4.53,3.65,1.723484842,4.391901638,3.477125249,,,3.0660329671026125,3.1225577158651645
198.4359931,2.05,4.53,3.65,1.723484842,4.391901638,3.477125249,,,3.0660329671026125,3.1225577158651645
198.4863371,2.05,4.53,3.65,1.723484842,4.391901638,3.477125249,,,3.0660329671026125,3.1225577158651645
198.5366586,2.01,4.47,3.6,1.675708805,4.329988453,3.424602167,,,3.0465274726255207,3.091097372575158
198.5867702,2.01,4.47,3.6,1.675708805,4.329988453,3.424602167,,,3.0465274726255207,3.091097372575158
198.6371013,2.01,4.61,3.6,1.675708805,4.474371464,3.424602167,,,3.1862197797402643,3.160639847204019
198.6874396,2.06,4.61,3.68,1.735367396,4.474371464,3.508603711,,,3.122219779891707,3.16996376017904
198.7377678,2.06,4.61,3.68,1.735367396,4.474371464,3.508603711,,,3.122219779891707,3.16996376017904
198.7881046,2.06,4.53,3.68,1.735367396,4.391901638,3.508603711,,,3.0418681315411114,3.129962613500157
198.8383994,2.09,4.53,3.65,1.77087549,4.391901638,3.477125249,,,3.0660329671026125,3.104557715813102
198.8887605,2.09,4.53,3.65,1.77087549,4.391901638,3.477125249,,,3.0660329671026125,3.104557715813102
198.9389578,2.09,4.49,3.64,1.77087549,4.350632138,3.466626602,,,3.034395604670812,3.0808838984786564
198.9892893,2.09,4.49,3.64,1.77087549,4.350632138,3.466626602,,,3.034395604670812,3.0808838984786564
199.0396719,2.09,4.49,3.64,1.77087549,4.350632138,3.466626602,,,3.034395604670812,3.0808838984786564
199.0899602,2.09,4.49,3.62,1.77087549,4.350632138,3.445620409,,,3.050351648052871,3.073044624990949
199.1403166,2.11,4.49,3.62,1.794435844,4.350632138,3.445620409,,,3.050351648052871,3.0639141905182044
199.1906527,2.11,4.49,3.62,1.794435844,4.350632138,3.445620409,,,3.050351648052871,3.0639141905182044
199.2408456,2.1,4.51,3.6,1.782666542,4.371269838,3.424602167,,,3.085999999383236,3.0705413042858782
199.2911737,2.1,4.51,3.6,1.782666542,4.371269838,3.424602167,,,3.085999999383236,3.0705413042858782
199.3414958,2.1,4.51,3.6,1.782666542,4.371269838,3.424602167,,,3.085999999383236,3.0705413042858782
199.391815,2.08,4.51,3.6,1.75906225,4.371269838,3.424602167,,,3.085999999383236,3.0796282608718752
199.4421342,2.08,4.51,3.6,1.75906225,4.371269838,3.424602167,,,3.085999999383236,3.0796282608718752
199.492326,2.08,4.51,3.6,1.75906225,4.371269838,3.424602167,,,3.085999999383236,3.0796282608718752
199.5426686,2.11,4.51,3.62,1.794435844,4.371269838,3.445620409,,,3.070131867438595,3.0737612997341413
199.5929674,2.11,4.51,3.62,1.794435844,4.371269838,3.445620409,,,3.070131867438595,3.0737612997341413
199.6431354,2.11,4.51,3.62,1.794435844,4.371269838,3.445620409,,,3.070131867438595,3.0737612997341413
199.6932409,2.09,4.51,3.6,1.77087549,4.371269838,3.424602167,,,3.085999999383236,3.075095651990606
199.7434022,2.09,4.51,3.6,1.77087549,4.371269838,3.424602167,,,3.085999999383236,3.075095651990606
199.7937365,2.09,4.49,3.6,1.77087549,4.350632138,3.424602167,,,3.0662197799975113,3.065248542774669
199.8440762,2.09,4.49,3.6,1.77087549,4.350632138,3.424602167,,,3.0662197799975113,3.065248542774669
199.8943616,2.09,4.49,3.6,1.77087549,4.350632138,3.424602167,,,3.0662197799975113,3.065248542774669
199.9446891,2.09,4.49,3.6,1.77087549,4.350632138,3.424602167,,,3.0662197799975113,3.065248542774669
199.99502,2.08,4.49,3.6,1.75906225,4.350632138,3.424602167,,,3.0662197799975113,3.0697811516559397
200.045313,2.08,4.49,3.6,1.75906225,4.350632138,3.424602167,,,3.0662197799975113,3.0697811516559397
200.0954401,2.08,4.45,3.6,1.75906225,4.309338696,3.424602167,3.0,3.0,3.0269230763320754,3.0502182274398844
200.1457576,2.09,4.45,3.6,1.77087549,4.309338696,3.424602167,,,3.0269230763320754,3.0456856185586156
200.1960926,2.09,4.45,3.6,1.77087549,4.309338696,3.424602167,,,3.0269230763320754,3.0456856185586156
200.2464208,2.08,4.43,3.6,1.75906225,4.288682781,3.424602167,,,3.007406592728,3.0405024127761164
200.2967546,2.08,4.43,3.6,1.75906225,4.288682781,3.424602167,,,3.007406592728,3.0405024127761164
200.346874,2.08,4.43,3.6,1.75906225,4.288682781,3.424602167,,,3.007406592728,3.0405024127761164
200.3972124,2.08,4.43,3.58,1.75906225,4.288682781,3.403571653,,,3.0231868130704114,3.0327495219122365
200.4475138,2.08,4.43,3.58,1.75906225,4.288682781,3.403571653,,,3.0231868130704114,3.0327495219122365
200.4978749,2.08,4.43,3.58,1.75906225,4.288682781,3.403571653,,,3.0231868130704114,3.0327495219122365
200.5482063,2.08,4.43,3.58,1.75906225,4.288682781,3.403571653,,,3.0231868130704114,3.0327495219122365
200.5985041,2.08,4.43,3.58,1.75906225,4.288682781,3.403571653,,,3.0231868130704114,3.0327495219122365
200.648748,2.08,4.32,3.58,1.75906225,4.174961078,3.403571653,,,2.917417583045029,2.980094840008296
200.6990928,2.14,4.32,3.56,1.829617446,4.174961078,3.38252864,,,2.933109890373041,2.944863402132741
200.7494596,2.14,4.32,3.56,1.829617446,4.174961078,3.38252864,,,2.933109890373041,2.944863402132741
200.7998007,2.14,4.34,3.56,1.829617446,4.195652512,3.38252864,,,2.9521428572562263,2.9543385095593697
200.850134,2.14,4.34,3.54,1.829617446,4.195652512,3.361472891,,,2.9677472532443967,2.9466720019651813
200.9003819,2.14,4.34,3.54,1.829617446,4.195652512,3.361472891,,,2.9677472532443967,2.9466720019651813
200.9507126,2.14,4.43,3.53,1.829617446,4.288682781,3.350940167,,,3.062252746509001,2.986034519904093
201.0008764,2.14,4.43,3.53,1.829617446,4.288682781,3.350940167,,,3.062252746509001,2.986034519904093
201.0512038,2.14,4.43,3.53,1.829617446,4.288682781,3.350940167,,,3.062252746509001,2.986034519904093
201.1013236,2.14,4.28,3.59,1.829617446,4.13355779,3.414088458,,,2.871736264200095,2.937625227214967
201.1514431,2.17,4.28,3.59,1.864617923,4.13355779,3.414088458,,,2.871736264200095,2.923570879381785
201.2017868,2.17,4.28,3.59,1.864617923,4.13355779,3.414088458,,,2.871736264200095,2.923570879381785
201.2521235,2.17,4.28,3.52,1.864617923,4.13355779,3.340404167,,,2.926428571907551,2.896700310812469
201.3023835,2.16,4.28,3.52,1.852970588,4.13355779,3.340404167,,,2.926428571907551,2.901406832418966
201.3527454,2.16,4.28,3.52,1.852970588,4.13355779,3.340404167,,,2.926428571907551,2.901406832418966
201.4030888,2.18,4.22,3.56,1.876246252,4.071400251,3.38252864,,,2.8392637366398477,2.879361730009424
201.4534345,2.18,4.22,3.56,1.876246252,4.071400251,3.38252864,,,2.8392637366398477,2.879361730009424
201.5037107,2.18,4.22,3.56,1.876246252,4.071400251,3.38252864,,,2.8392637366398477,2.879361730009424
201.5538956,2.17,4.16,3.52,1.864617923,4.009176973,3.340404167,,,2.815131868343129,2.8412939083858335
201.6040281,2.17,4.16,3.52,1.864617923,4.009176973,3.340404167,,,2.815131868343129,2.8412939083858335
201.6543506,2.17,4.16,3.52,1.864617923,4.009176973,3.340404167,,,2.815131868343129,2.8412939083858335
201.7047172,2.22,4.2,3.5,1.922576396,4.050666612,3.31932222,,,2.8673076924599807,2.8281488296952273
201.7548626,2.22,4.2,3.5,1.922576396,4.050666612,3.31932222,,,2.8673076924599807,2.8281488296952273
201.8052006,2.22,4.16,3.5,1.922576396,4.009176973,3.31932222,,,2.8305604396316166,2.8098550886132814
201.8555316,2.24,4.16,3.49,1.945636143,4.009176973,3.308776209,,,2.8382417581965966,2.796385570960533
201.9058649,2.24,4.16,3.49,1.945636143,4.009176973,3.308776209,,,2.8382417581965966,2.796385570960533
201.9561916,2.24,4.16,3.49,1.945636143,4.009176973,3.308776209,,,2.8382417581965966,2.796385570960533
