time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
6.231426416,3.36,2.21,4.11,3.171356177,1.91102067,3.957271787,,,0.95543956,1.689512303
6.281609465,3.36,2.21,4.11,3.171356177,1.91102067,3.957271787,,,0.95543956,1.689512303
6.331754701,3.3,2.27,4.13,3.107716203,1.980101008,3.978039718,,,0.966868132,1.75654957
6.381893177,3.3,2.27,4.13,3.107716203,1.980101008,3.978039718,,,0.966868132,1.75654957
6.432038642,3.3,2.27,4.13,3.107716203,1.980101008,3.978039718,,,0.966868132,1.75654957
6.482406848,3.29,2.33,4.19,3.097095413,2.048609284,4.040297019,,,0.942340659,1.805763067
6.532729727,3.29,2.33,4.19,3.097095413,2.048609284,4.040297019,,,0.942340659,1.805763067
6.582875657,3.29,2.33,4.19,3.097095413,2.048609284,4.040297019,,,0.942340659,1.805763067
6.633001488,3.26,2.36,4.13,3.065207986,2.08266656,3.978039718,,,1.012659341,1.807867367
6.683142177,3.26,2.36,4.13,3.065207986,2.08266656,3.978039718,,,1.012659341,1.807867367
6.733245105,3.26,2.33,4.13,3.065207986,2.048609284,3.978039718,,,0.997197802,1.80017021
6.783388345,3.21,2.33,4.17,3.011976096,2.048609284,4.019552214,,,0.960714286,1.853257764
6.833715825,3.21,2.33,4.17,3.011976096,2.048609284,4.019552214,,,0.960714286,1.853257764
6.883843013,3.21,2.42,4.17,3.011976096,2.150418564,4.019552214,,,1.007692308,1.876644649
6.93411889,3.2,2.42,4.19,3.001316378,2.150418564,4.040297019,,,0.989318681,1.892639083
6.984481111,3.2,2.42,4.19,3.001316378,2.150418564,4.040297019,,,0.989318681,1.892639083
7.034592188,3.16,2.42,4.19,2.95863144,2.150418564,4.040297019,,,0.989318681,1.920291257
7.084727298,3.16,2.42,4.19,2.95863144,2.150418564,4.040297019,,,0.989318681,1.920291257
7.135039308,3.16,2.42,4.19,2.95863144,2.150418564,4.040297019,,,0.989318681,1.920291257
7.185190348,3.14,2.43,4.19,2.937260629,2.161666024,4.040297019,,,0.994648352,1.936640158
7.235524495,3.14,2.43,4.17,2.937260629,2.161666024,4.019552214,,,1.013021978,1.927613115
7.28581356,3.14,2.43,4.17,2.937260629,2.161666024,4.019552214,,,1.013021978,1.927613115
7.336042251,3.11,2.46,4.17,2.905167809,2.195335965,4.019552214,,,1.029142857,1.956018944
7.386404428,3.11,2.46,4.23,2.905167809,2.195335965,4.081764324,,,0.973758242,1.983229646
