time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
5.361473355,3.38,2.17,4.09,3.192538175,1.864617923,3.936495904,,,0.954208791,1.656421333
5.411593519,3.38,2.17,4.09,3.192538175,1.864617923,3.936495904,,,0.954208791,1.656421333
5.461666439,3.38,2.17,4.09,3.192538175,1.864617923,3.936495904,,,0.954208791,1.656421333
5.511739403,3.32,2.14,4.13,3.128945509,1.829617446,3.978039718,,,0.903868132,1.710795222
5.561859669,3.32,2.14,4.13,3.128945509,1.829617446,3.978039718,,,0.903868132,1.710795222
5.611933473,3.32,2.14,4.13,3.128945509,1.829617446,3.978039718,,,0.903868132,1.710795222
5.662012775,3.28,2.15,4.11,3.086470476,1.841303886,3.957271787,,,0.926692308,1.732940301
5.71208805,3.28,2.15,4.11,3.086470476,1.841303886,3.957271787,,,0.926692308,1.732940301
5.762163044,3.28,2.15,4.11,3.086470476,1.841303886,3.957271787,,,0.926692308,1.732940301
5.812283628,3.26,2.25,4.11,3.065207986,1.957140772,3.957271787,,,0.975043956,1.771228404
5.862416944,3.26,2.25,4.11,3.065207986,1.957140772,3.957271787,,,0.975043956,1.771228404
5.912497069,3.26,2.25,4.11,3.065207986,1.957140772,3.957271787,,,0.975043956,1.771228404
5.96257335,3.23,2.25,4.1,3.033282051,1.957140772,3.946884848,,,0.984065934,1.787958911
6.012649056,3.23,2.25,4.1,3.033282051,1.957140772,3.946884848,,,0.984065934,1.787958911
6.062726246,3.23,2.33,4.1,3.033282051,2.048609284,3.946884848,,,1.02432967,1.808003249
6.112847389,3.22,2.33,4.15,3.022631304,2.048609284,3.99879982,,,0.979,1.837284783
6.162975253,3.22,2.33,4.15,3.022631304,2.048609284,3.99879982,,,0.979,1.837284783
6.213082958,3.22,2.3,4.15,3.022631304,2.014422994,3.99879982,,,0.963736264,1.829686097
6.263197503,3.17,2.3,4.15,2.969309684,2.014422994,3.99879982,,,0.963736264,1.864414357
6.313321178,3.17,2.3,4.15,2.969309684,2.014422994,3.99879982,,,0.963736264,1.864414357
6.363411634,3.17,2.38,4.19,2.969309684,2.105302829,4.040297019,,,0.96821978,1.902907238
6.413491102,3.13,2.38,4.19,2.926567956,2.105302829,4.040297019,,,0.96821978,1.930298543
6.463567721,3.13,2.38,4.19,2.926567956,2.105302829,4.040297019,,,0.96821978,1.930298543
6.513643452,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.563773031,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.613851058,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.663972096,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.714047218,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.764184892,3.11,2.3,4.21,2.905167809,2.014422994,4.061034351,,,0.908615385,1.932452007
6.814322502,3.03,2.41,4.25,2.81936163,2.139158713,4.102487051,,,0.928362637,2.032456617
6.864391271,3.03,2.41,4.25,2.81936163,2.139158713,4.102487051,,,0.928362637,2.032456617
6.914422056,3.03,2.41,4.25,2.81936163,2.139158713,4.102487051,,,0.928362637,2.032456617
6.964501654,3,2.45,4.23,2.787095262,2.184124539,4.081764324,,,0.968362637,2.053597922
7.014573091,3,2.45,4.23,2.787095262,2.184124539,4.081764324,,,0.968362637,2.053597922
7.064681109,3,2.48,4.23,2.787095262,2.217724059,4.081764324,,,0.984615385,2.061688963
7.114754935,2.98,2.48,4.25,2.765556002,2.217724059,4.102487051,,,0.965978022,2.083845581
7.164826158,2.98,2.48,4.25,2.765556002,2.217724059,4.102487051,,,0.965978022,2.083845581
7.214939812,2.98,2.54,4.25,2.765556002,2.284622507,4.102487051,,,0.999076923,2.100323077
7.265014779,2.97,2.54,4.27,2.754777668,2.284622507,4.123202639,,,0.980351648,2.115990277
7.31509252,2.97,2.54,4.27,2.754777668,2.284622507,4.123202639,,,0.980351648,2.115990277
7.36516863,2.97,2.5,4.27,2.754777668,2.240066963,4.123202639,,,0.958197802,2.104961515
7.415287611,2.97,2.5,4.27,2.754777668,2.240066963,4.123202639,,,0.958197802,2.104961515
7.465426739,2.97,2.5,4.27,2.754777668,2.240066963,4.123202639,,,0.958197802,2.104961515
7.515542118,2.97,2.54,4.29,2.754777668,2.284622507,4.143911196,,,0.961538462,2.125233278
7.565640405,2.91,2.54,4.29,2.689981413,2.284622507,4.143911196,,,0.961538462,2.163581104
7.6157566,2.91,2.54,4.29,2.689981413,2.284622507,4.143911196,,,0.961538462,2.163581104
7.665827445,2.91,2.55,4.31,2.689981413,2.295735176,4.164612827,,,0.948230769,2.175651839
7.715901993,2.91,2.55,4.31,2.689981413,2.295735176,4.164612827,,,0.948230769,2.175651839
7.765970249,2.91,2.55,4.31,2.689981413,2.295735176,4.164612827,,,0.948230769,2.175651839
7.816081598,2.82,2.57,4.33,2.592354142,2.317930111,4.185307635,,,0.940494505,2.246637482
7.866155175,2.82,2.57,4.33,2.592354142,2.317930111,4.185307635,,,0.940494505,2.246637482
7.916270999,2.82,2.57,4.33,2.592354142,2.317930111,4.185307635,,,0.940494505,2.246637482
7.966426862,2.81,2.6,4.29,2.581472448,2.351148655,4.143911196,,,0.995428571,2.242626398
