split,trajectory,gt_segment,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
train,10lup_trilat_gt,P4_to_P1,EKF + LSTM + trajectory constraint,False,0.02844190266851749,0.08593058190412099,0.09051522929201619,0.018007365149026754,0.0695084917625432,0.07595404310791584,0.07054498925860919,0.1443361262989491,0.1707497061525504,0.20902495432358092,37.91291291291291,68.31831831831832,99.84984984984985,100.0,1332
train,10lup1_trilat_gt,P1_to_P2,Raw trilateration,False,0.1577389195838251,0.06109217480079581,0.16915620169938622,0.13226934836118995,0.04621085843057545,0.1490240305122366,0.13402834072236028,0.26752385669235934,0.3090881321366167,0.42325890847350184,6.978275181040158,30.414746543778804,75.37853851217906,100.0,1519
train,10lup1_trilat_gt,P1_to_P2,EKF only,False,0.16717538811978624,0.07744021283908638,0.18424059530289238,0.13900194504331956,0.06731537311451416,0.16729772109456145,0.16830847721009062,0.26563132018391966,0.32709429336998697,0.3971112165272647,1.4483212639894667,23.173140223831467,70.24358130348914,100.0,1519
train,10lup1_trilat_gt,P1_to_P2,EKF + LSTM residual,False,0.0802907939195782,0.027152404705167655,0.0847576820678184,0.058954407428578416,0.018036941253076023,0.06568221872703082,0.04885165363660321,0.13991336780488142,0.19270272177532774,0.2840371881330444,51.74456879526004,80.3818301514154,95.52337063857802,100.0,1519
train,10lup1_trilat_gt,P1_to_P2,EKF + LSTM + trajectory constraint,False,0.0802907939195782,0.027152404705167655,0.0847576820678184,0.058954407428578416,0.018036941253076023,0.06568221872703082,0.04885165363660321,0.13991336780488142,0.19270272177532774,0.2840371881330444,51.74456879526004,80.3818301514154,95.52337063857802,100.0,1519
train,10lup1_trilat_gt,P2_to_P3,Raw trilateration,False,0.2579464410242213,0.11318675224660603,0.28168707340095794,0.2216639018875861,0.08966032557966329,0.2534543874668391,0.22099576111680277,0.40239785188503274,0.4813957787110167,0.9534420859511171,0.9569377990430622,3.7081339712918657,39.354066985645936,95.27511961722487,1672
train,10lup1_trilat_gt,P2_to_P3,EKF only,False,0.12924779879616508,0.13567398960655144,0.18738309675478362,0.09125904576823692,0.11129200868250462,0.16259405429461754,0.1538891489176483,0.2857470018385083,0.32929659896746705,0.5784345368617001,8.911483253588516,26.674641148325357,70.45454545454545,98.68421052631578,1672
train,10lup1_trilat_gt,P2_to_P3,EKF + LSTM residual,False,0.04134892144807105,0.07102726393376048,0.0821864071902089,0.028374704208860548,0.052456191930763355,0.06618001514932653,0.05577870679450907,0.13103555448470133,0.17993049645256098,0.24771870077425753,44.13875598086124,82.71531100478468,97.188995215311,100.0,1672
train,10lup1_trilat_gt,P2_to_P3,EKF + LSTM + trajectory constraint,False,0.04134892144807105,0.07102726393376048,0.0821864071902089,0.028374704208860548,0.052456191930763355,0.06618001514932653,0.05577870679450907,0.13103555448470133,0.17993049645256098,0.24771870077425753,44.13875598086124,82.71531100478468,97.188995215311,100.0,1672
train,10lup1_trilat_gt,P3_to_P4,Raw trilateration,False,0.25913899053814393,0.1206420454890655,0.28584527205625426,0.23953945248224376,0.10687927516440954,0.26521222450550824,0.26012133586626907,0.4136640411138121,0.4546699261549129,0.5902963978449546,1.4654161781946073,5.216881594372802,27.37397420867526,97.53810082063306,1706
