time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y,x_kf,y_kf,x_true,y_true,vx,vy,vx_smooth,vy_smooth
14.33549054,6.15,1.76,9.68,0.012054127,0.02580979,0.142065734,6.064824812,1.434294252,9.626110326,1.008109641,1.353175483,0.944584233,1.266399704,2.391648264,1,0.075951297,0.009045149,0.075739411,0.010060037
14.34062464,6.15,1.76,9.55,0.017188234,0.030943897,0.003219483,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.945162897,1.266231437,2.392149598,1,0.112513491,-0.032716675,0.090413383,-0.007149331
14.34576014,6.15,1.76,9.55,0.02232373,0.036079393,0.008354979,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.945739701,1.266063717,2.392651067,1,0.112922054,-0.032834358,0.10490851,-0.024277942
14.35082495,6.15,1.76,9.55,0.02738854,0.041144203,0.013419789,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.946314652,1.265896541,2.393145634,1,0.112066596,-0.032584548,0.111565389,-0.032438856
14.35600763,6.15,1.76,9.55,0.032571216,0.046326879,0.018602465,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.946887756,1.265729908,2.39365171,1,0.11108911,-0.032299279,0.110832499,-0.032224688
14.36112687,6.15,1.76,9.55,0.037690462,0.051446125,0.023721711,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.947459019,1.265563815,2.394151593,1,0.109235693,-0.031759419,0.110295123,-0.032067394
14.36645951,6.15,1.76,9.55,0.043023095,0.056778758,0.029054344,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.948028448,1.265398261,2.394672312,1,0.108849045,-0.031645837,0.109923929,-0.031958435
14.37158066,6.15,1.76,9.55,0.048144251,0.061899914,0.0341755,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.948596047,1.265233245,2.395172381,1,0.11023517,-0.032047885,0.10935524,-0.031792072
14.37674137,6.15,1.76,9.55,0.053304957,0.06706062,0.039336206,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.949161823,1.265068763,2.395676312,1,0.110210627,-0.032039757,0.108964045,-0.031677304
14.38183209,6.15,1.76,9.55,0.058395676,0.072151339,0.044426925,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.949725783,1.264904815,2.396173409,1,0.108245666,-0.031467461,0.108999346,-0.031686556
14.3871558,6.15,1.76,9.55,0.063719393,0.077475056,0.049750642,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.950287931,1.264741399,2.396693257,1,0.107279715,-0.031185581,0.108723058,-0.031605208
14.39230084,6.15,1.76,9.55,0.068864425,0.082620088,0.054895674,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.950848275,1.264578513,2.397195658,1,0.109025551,-0.031692094,0.108423657,-0.031517138
14.39741848,6.15,1.76,9.55,0.073982066,0.087737729,0.060013315,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.951406819,1.264416155,2.397695383,1,0.108853731,-0.031641149,0.108313233,-0.031484041
14.4025467,6.15,1.76,9.55,0.079110287,0.09286595,0.065141536,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.951963569,1.264254324,2.398196142,1,0.108713624,-0.031599404,0.108278156,-0.031472861
14.40764464,6.15,1.76,9.55,0.08420823,0.097963893,0.070239479,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.952518533,1.264093017,2.398693944,1,0.107693546,-0.031301979,0.107947962,-0.031375882
14.4128386,6.15,1.76,9.55,0.08940219,0.103157853,0.075433439,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.953071714,1.263932233,2.399201122,1,0.107104326,-0.031129678,0.107608485,-0.031276212
14.41795864,6.15,1.76,9.55,0.094522232,0.108277895,0.080553481,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.953623119,1.263771971,2.399701083,1,0.107374585,-0.031207199,0.106845357,-0.031053438
14.42309289,6.15,1.76,9.55,0.099656477,0.11341214,0.085687726,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.954172755,1.263612228,2.40020243,1,0.107156346,-0.031142801,0.106203181,-0.030865817
14.4282008,6.15,1.76,9.55,0.104764394,0.118520057,0.090795643,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.954720626,1.263453003,2.400701206,1,0.104897983,-0.030485535,0.106089371,-0.030831763
14.43353219,6.15,1.76,9.55,0.110095783,0.123851446,0.096127032,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.955266738,1.263294294,2.401221804,1,0.104482666,-0.030363873,0.105449613,-0.030644881
14.43864603,6.15,1.76,9.55,0.115209624,0.128965287,0.101240873,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.955811098,1.263136099,2.401721158,1,0.106535275,-0.030959408,0.103323434,-0.031775843
14.44373517,6.15,1.76,9.55,0.120298763,0.134054426,0.106330012,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.956353711,1.262978417,2.402218101,1,0.104175793,-0.03027279,0.100632948,-0.034412044
14.44905778,6.15,1.76,9.55,0.125621367,0.13937703,0.111652616,6.064824812,1.434294252,9.495372557,1.126252363,1.213851795,0.956894582,1.262821246,2.402737841,1,0.096525453,-0.036797607,0.09789988,-0.037012217
14.4541583,6.15,1.62,9.55,0.130721886,0.000895841,0.116753135,6.064824812,1.258570618,9.495372557,1.103889414,1.193092564,0.957362023,1.262598032,2.403235895,1,0.091445552,-0.043666544,0.094578573,-0.03182851
14.45926482,6.15,1.62,9.55,0.135828414,0.006002369,0.121859663,6.064824812,1.258570618,9.495372557,1.103889414,1.193092564,0.957827968,1.262375541,2.403734535,1,0.090817328,-0.043364737,0.091750058,-0.019063494
14.46440331,6.15,1.62,9.55,0.140966901,0.011140856,0.12699815,6.064824812,1.258570618,9.495372557,1.103889414,1.193092564,0.95829242,1.262153773,2.404236296,1,0.08992874,-0.005040872,0.090157797,-0.005104324
14.469578,6.05,1.62,9.55,0.002276568,0.016315549,0.132172843,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.958755386,1.262326323,2.404741593,1,0.090033217,0.033552291,0.089408052,0.010162578
14.47467218,6.05,1.62,9.55,0.00737074,0.021409721,0.137267015,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.959216869,1.262498284,2.405239027,1,0.088564149,0.032998239,0.089021502,0.025456235
14.47999337,6.05,1.62,9.55,0.012691933,0.026730914,0.142588208,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.959676874,1.26266966,2.405758629,1,0.087696824,0.032667966,0.088734011,0.033054491
14.48515079,6.05,1.62,9.55,0.017849356,0.031888337,0.00376313,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.960135407,1.26284045,2.40626224,1,0.088884578,0.03310355,0.088376242,0.032914342
14.49029434,6.05,1.62,9.55,0.022992905,0.037031886,0.008906679,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.960592472,1.263010659,2.406764495,1,0.088491288,0.032950409,0.088312212,0.032883618
14.49546464,6.05,1.62,9.55,0.028163203,0.042202184,0.014076977,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.961048073,1.263180288,2.407269363,1,0.088244369,0.032851544,0.088070438,0.032786935
14.5006038,6.05,1.62,9.55,0.033302364,0.047341345,0.019216138,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.961502216,1.263349338,2.40777119,1,0.088244,0.032844623,0.087217319,0.032462709
14.50574105,6.05,1.62,9.55,0.038439616,0.052478597,0.02435339,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.961954905,1.263517813,2.408272831,1,0.086487957,0.03218455,0.086683677,0.032257392
14.51106238,6.05,1.62,9.55,0.043760939,0.05779992,0.029674713,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.962406146,1.263685714,2.408792445,1,0.084618981,0.031482419,0.086450081,0.032163795
14.51638924,6.05,1.62,9.55,0.049087801,0.063126782,0.035001575,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.962855942,1.263853043,2.409312601,1,0.085823079,0.031923824,0.085841439,0.031930805
14.52153333,6.05,1.62,9.55,0.054231892,0.068270873,0.040145666,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.963304298,1.264019803,2.40981491,1,0.087076389,0.032383557,0.085205386,0.031687768
14.52667074,6.05,1.62,9.55,0.059369305,0.073408286,0.045283079,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.963751219,1.264185995,2.410316566,1,0.085200787,0.031679675,0.08522255,0.031687724
14.53201651,6.05,1.62,9.55,0.064715071,0.078754052,0.050628845,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.964196711,1.264351622,2.410838568,1,0.083307696,0.030969364,0.085254722,0.03169321
14.5373487,6.05,1.62,9.55,0.070047261,0.084086242,0.055961035,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.964640776,1.264516685,2.411359244,1,0.084704801,0.031482199,0.085047147,0.03160953
14.54249101,6.05,1.62,9.55,0.075189575,0.089228556,0.061103349,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.96508342,1.264681186,2.411861379,1,0.085983938,0.031951255,0.085160693,0.03164529
14.54762819,6.05,1.62,9.55,0.080326752,0.094365733,0.066240526,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.965524648,1.264845128,2.412363012,1,0.086038513,0.031965157,0.085478269,0.031756997
14.55273124,6.05,1.62,9.55,0.085429808,0.099468789,0.071343582,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.965964464,1.265008513,2.412861313,1,0.085768515,0.031858475,0.085156347,0.031631213
14.557868,6.05,1.62,9.55,0.090566564,0.104605545,0.076480338,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.966402873,1.265171342,2.413362906,1,0.084895576,0.0315279,0.084591803,0.03141525
14.56304332,6.05,1.62,9.55,0.095741882,0.109780863,0.081655656,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.966839879,1.265333618,2.413868263,1,0.083095192,0.03085328,0.084114633,0.031231777
14.5683745,6.05,1.62,9.55,0.101073067,0.115112048,0.086986841,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.967275487,1.265495343,2.414388841,1,0.083161216,0.030871437,0.083661705,0.031057345
14.57350951,6.05,1.62,9.55,0.106208069,0.12024705,0.092121843,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.967709701,1.265656518,2.414890262,1,0.083652666,0.031047791,0.083425975,0.030963647
14.57874137,6.05,1.62,9.55,0.111439934,0.125478915,0.097353708,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.968142526,1.265817145,2.415401142,1,0.083503874,0.030986316,0.083488064,0.03098055
14.58386156,6.05,1.62,9.55,0.11656012,0.130599101,0.102473894,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.968573966,1.265977227,2.415901116,1,0.083716927,0.031059411,0.085934771,0.033248956
14.58903268,6.05,1.62,9.55,0.121731246,0.135770227,0.10764502,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.969004027,1.266136766,2.416406064,1,0.083405635,0.030937792,0.090678287,0.037751937
14.59415783,6.05,1.62,9.55,0.126856397,0.140895378,0.112770171,5.963396683,1.258570618,9.495372557,1.103889414,1.314606508,0.969432711,1.266295763,2.416906523,1,0.095394752,0.042213472,0.095454465,0.042267855
14.59933008,6.05,1.87,9.55,0.132028645,0.001912128,0.117942419,5.963396683,1.567322558,9.495372557,1.145122873,1.352882986,0.969987457,1.266572514,2.417411581,1,0.107370246,0.053562693,0.100223796,0.048333065
14.6044749,6.05,1.87,9.55,0.137173462,0.007056945,0.123087236,5.963396683,1.567322558,9.495372557,1.145122873,1.352882986,0.970540451,1.26684837,2.417913961,1,0.107384763,0.053565908,0.104915909,0.055858148
14.6096131,6.05,1.87,9.55,0.142311663,0.012195146,0.128225437,5.963396683,1.567322558,9.495372557,1.145122873,1.352882986,0.971091698,1.267123334,2.418415694,1,0.107563584,0.061385459,0.107020322,0.061004869
14.61470864,6.03,1.87,9.55,0.003650909,0.017290682,0.133320973,5.943105249,1.567322558,9.495372557,1.145122873,1.376946731,0.971641205,1.267475904,2.418913261,1,0.106866201,0.068563209,0.113514798,0.055891727
14.61988231,6.03,1.87,9.55,0.008824588,0.022464361,0.138494652,5.943105249,1.567322558,9.495372557,1.145122873,1.376946731,0.972188976,1.267827325,2.419418459,1,0.105916817,0.067947073,0.126688361,0.042813591
14.62503575,6.03,1.87,9.55,0.013978022,0.027617795,0.143648086,5.943105249,1.567322558,9.495372557,1.145122873,1.376946731,0.972735018,1.2681776,2.41992168,1,0.139842628,0.027996983,0.139651094,0.028184239
14.63017332,6.03,1.87,9.43,0.019115592,0.032755365,0.004681897,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.973627024,1.268116709,2.420423352,1,0.173252576,-0.011824768,0.152642337,0.012127627
14.6353164,6.03,1.87,9.43,0.024258675,0.037898448,0.00982498,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.974516163,1.268056034,2.420925562,1,0.172377248,-0.0117613,0.165308272,-0.003769915
14.64047303,6.03,1.87,9.43,0.029415301,0.043055074,0.014981606,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.975402446,1.267995572,2.421429094,1,0.171822418,-0.011719853,0.170984838,-0.011662779
14.64561609,6.03,1.87,9.43,0.034558365,0.048198138,0.02012467,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.976285882,1.267935323,2.421931302,1,0.169246488,-0.011540639,0.169882755,-0.01158401
14.65090016,6.03,1.87,9.43,0.039842435,0.053482208,0.02540874,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.977166479,1.267875286,2.42244728,1,0.168225461,-0.011467334,0.168969224,-0.011518158
14.65607063,6.03,1.87,9.43,0.045012901,0.058652674,0.030579206,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.978044248,1.267815461,2.422952164,1,0.167742158,-0.011430924,0.168283801,-0.011467882
14.66135174,6.03,1.87,9.43,0.050294016,0.063933789,0.035860321,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.978919197,1.267755846,2.423467852,1,0.167809594,-0.011432041,0.167910795,-0.011438934
14.66648546,6.03,1.87,9.43,0.05542773,0.069067503,0.040994035,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.979791336,1.26769644,2.423969147,1,0.168395302,-0.011468471,0.167301566,-0.011393998
14.67169468,6.03,1.87,9.43,0.060636957,0.07427673,0.046203262,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.980660673,1.267637244,2.424477816,1,0.16738146,-0.011395902,0.166815295,-0.011357406
14.67685656,6.03,1.87,9.43,0.065798838,0.079438611,0.051365143,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.981527219,1.267578255,2.424981862,1,0.165179314,-0.011242651,0.166196201,-0.011311823
14.68217521,6.03,1.87,9.43,0.071117482,0.084757255,0.056683787,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.982390982,1.267519474,2.425501215,1,0.165310804,-0.011247963,0.16535001,-0.011250787
14.68729675,6.03,1.87,9.43,0.07623902,0.089878793,0.061805325,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.98325197,1.2674609,2.426001321,1,0.164714127,-0.011204129,0.164691832,-0.011202598
14.6926213,6.03,1.87,9.43,0.081563572,0.095203345,0.067129877,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.984110194,1.267402531,2.426521251,1,0.164164346,-0.01116329,0.164353187,-0.011176164
14.69774287,6.03,1.87,9.43,0.086685142,0.100324915,0.072251447,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.984965663,1.267344367,2.427021361,1,0.164090571,-0.011154959,0.164369174,-0.011173894
14.70303766,6.03,1.87,9.43,0.091979937,0.10561971,0.077546242,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.985818384,1.267286408,2.427538385,1,0.163486087,-0.011110481,0.164338761,-0.011168452
14.70816283,6.03,1.87,9.43,0.097105099,0.110744872,0.082671404,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.986668368,1.267228651,2.428038845,1,0.165390736,-0.01123661,0.163736005,-0.011124216
14.71329972,6.03,1.87,9.43,0.10224199,0.115881763,0.087808295,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.987515623,1.267171098,2.428540451,1,0.164562062,-0.011176923,0.163302208,-0.011091425
14.71844342,6.03,1.87,9.43,0.107385696,0.121025469,0.092952001,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.988360158,1.267113746,2.429042722,1,0.16115057,-0.010942106,0.162894733,-0.011060491
14.72377128,6.03,1.87,9.43,0.112713552,0.126353325,0.098279857,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.989201982,1.267056595,2.429562974,1,0.161921582,-0.010991003,0.161750939,-0.010979556
14.72883702,6.03,1.87,9.43,0.117779297,0.13141907,0.103345602,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.990041103,1.266999645,2.430057633,1,0.161448713,-0.010955813,0.161284131,-0.011045628
14.7341634,6.03,1.87,9.43,0.123105674,0.136745447,0.108671979,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.990877532,1.266942894,2.430577741,1,0.159671768,-0.010831935,0.160866815,-0.011211323
14.73930311,6.03,1.87,9.43,0.128245382,0.141885155,0.113811687,5.943105249,1.567322558,9.374673328,1.252759924,1.250012201,0.991711275,1.266886342,2.431079622,1,0.162228024,-0.011507281,0.159651991,-0.011319134
14.74439389,6.03,1.86,9.43,0.133336165,0.003304966,0.11890247,5.943105249,1.555377768,9.374673328,1.250997164,1.248375854,0.992537203,1.266825218,2.431576725,1,0.159063988,-0.011770586,0.158871075,-0.011458559
14.7496792,6.03,1.86,9.43,0.138621471,0.008590272,0.124187776,5.943105249,1.555377768,9.374673328,1.250997164,1.248375854,0.993360478,1.266764303,2.432092822,1,0.15584746,-0.011530055,0.158758328,-0.011645361
14.75494208,6.03,1.86,9.43,0.143884358,0.013853159,0.129450663,5.943105249,1.555377768,9.374673328,1.250997164,1.248375854,0.994181108,1.266703597,2.432606731,1,0.157544133,-0.011652937,0.150774521,-0.002981974
14.76008272,6.03,1.86,9.43,0.004379727,0.018993799,0.134591303,5.943105249,1.555377768,9.374673328,1.250997164,1.248375854,0.994999101,1.2666431,2.433108703,1,0.159108035,-0.011765948,0.136012907,0.014319101
14.7652078,6.03,1.86,9.43,0.009504806,0.024118878,0.139716382,5.943105249,1.555377768,9.374673328,1.250997164,1.248375854,0.995814467,1.266582811,2.433609155,1,0.122308987,0.031809658,0.121775307,0.031465909
14.77030526,6.03,1.86,9.56,0.014602263,0.029216335,0.000917758,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.996251436,1.266965875,2.434106909,1,0.085255922,0.074734788,0.107175806,0.048615921
14.77544285,6.03,1.86,9.56,0.019739852,0.034353924,0.006055347,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.996687028,1.267347692,2.434608583,1,0.08465946,0.074203982,0.092199044,0.065730456
14.78057949,6.03,1.86,9.56,0.024876493,0.039490565,0.011191988,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.997121247,1.267728264,2.435110164,1,0.084546626,0.074097123,0.084389062,0.073959175
14.78569838,6.03,1.86,9.56,0.029995384,0.044609456,0.016310879,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.997554098,1.268107597,2.435610012,1,0.084224225,0.07380673,0.083950477,0.073566973
14.79084202,6.03,1.86,9.56,0.035139027,0.049753099,0.021454522,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.997985584,1.268485693,2.436112277,1,0.083259078,0.072953251,0.083629618,0.073278055
14.79604789,6.03,1.86,9.56,0.040344892,0.054958964,0.026660387,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.99841571,1.268862558,2.436620617,1,0.083062995,0.07277378,0.082985529,0.072706115
14.80118306,6.03,1.86,9.56,0.045480061,0.060094133,0.031795556,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.99884448,1.269238196,2.437122055,1,0.083055165,0.072759391,0.082148868,0.071965585
14.80635697,6.03,1.86,9.56,0.050653975,0.065268047,0.03696947,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.999271898,1.26961261,2.437627275,1,0.081326182,0.071237422,0.081686694,0.071553178
14.81168256,6.03,1.86,9.56,0.055979559,0.070593631,0.042295054,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,0.999697969,1.269985806,2.438147306,1,0.080040921,0.070104079,0.081471078,0.071356782
14.81698654,6.03,1.86,9.56,0.061283542,0.075897614,0.047599037,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.000122697,1.270357785,2.438665228,1,0.080948207,0.070891216,0.081304462,0.071203315
14.82216256,6.03,1.86,9.56,0.066459563,0.081073635,0.052775058,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.000546086,1.270728554,2.439170654,1,0.081984913,0.071791802,0.081430402,0.071306136
14.82729891,6.03,1.86,9.56,0.071595914,0.086209986,0.057911409,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.000968141,1.271098116,2.439672207,1,0.082222089,0.071992055,0.081441718,0.071308803
14.83241262,6.03,1.86,9.56,0.076709628,0.0913237,0.063025123,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.001388865,1.271466475,2.440171549,1,0.081955878,0.071751529,0.081273868,0.071154571
14.83755,6.03,1.86,9.56,0.081846999,0.096461071,0.068162494,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.001808263,1.271833634,2.440673201,1,0.080097505,0.070117411,0.080844042,0.070771039
14.84287567,6.03,1.86,9.56,0.087172674,0.101786746,0.073488169,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.002226339,1.272199599,2.441193241,1,0.080108954,0.070120059,0.080286771,0.070275947
14.84797993,6.03,1.86,9.56,0.092276928,0.106891,0.078592423,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.002643097,1.272564373,2.44169166,1,0.079835786,0.069874142,0.080067809,0.070077001
14.85331008,6.03,1.86,9.56,0.097607084,0.112221156,0.083922579,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.003058541,1.27292796,2.442212137,1,0.079435732,0.069516595,0.079865369,0.069892756
14.85843104,6.03,1.86,9.56,0.102728041,0.117342113,0.089043536,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.003472676,1.273290364,2.442712187,1,0.080861068,0.070756797,0.079529426,0.069591732
14.86353705,6.03,1.86,9.56,0.107834054,0.122448126,0.094149549,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.003885505,1.273651588,2.443210777,1,0.079085303,0.069196185,0.079199831,0.069296318
14.86886479,6.03,1.86,9.56,0.113161796,0.127775868,0.099477291,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.004297032,1.274011638,2.443731018,1,0.078429241,0.068614943,0.078916085,0.069041118
14.87401989,6.03,1.86,9.56,0.118316895,0.132930967,0.10463239,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.004707263,1.274370516,2.444234402,1,0.078187813,0.068397072,0.077468141,0.067708142
14.87934797,6.03,1.86,9.56,0.123644977,0.138259049,0.109960472,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.0051162,1.274728228,2.444754677,1,0.078017003,0.068240592,0.075259437,0.065650463
14.8844925,6.03,1.86,9.56,0.128789503,0.143403575,0.115104998,5.943105249,1.555377768,9.505430027,1.134328922,1.385960713,1.005523848,1.275084775,2.445257028,1,0.073621346,0.064091917,0.073138165,0.068976135
14.88963074,6.03,1.75,9.56,0.133927746,0.004256705,0.120243241,5.943105249,1.422005626,9.505430027,1.115562382,1.36853998,1.005873302,1.275387336,2.445758765,1,0.068041785,0.058907789,0.070948799,0.07751901
14.89474785,6.03,1.75,9.56,0.139044856,0.009373815,0.125360351,5.943105249,1.422005626,9.505430027,1.115562382,1.36853998,1.006221639,1.275688894,2.446258439,1,0.067822877,0.085243303,0.068764006,0.086041003
14.89988648,5.96,1.75,9.56,0.000430692,0.014512437,0.130498973,5.872069482,1.422005626,9.505430027,1.115562382,1.452135597,1.006568865,1.276262704,2.446760213,1,0.067240984,0.111111448,0.060692636,0.103545458
14.90505949,5.96,1.75,9.56,0.005603708,0.019685453,0.135671989,5.872069482,1.422005626,9.505430027,1.115562382,1.452135597,1.006914981,1.276834597,2.447265346,1,0.067093037,0.110850555,0.046983457,0.129751229
14.91018775,5.96,1.75,9.56,0.010731964,0.024813709,0.140800245,5.872069482,1.422005626,9.505430027,1.115562382,1.452135597,1.007259992,1.277404579,2.447766109,1,0.033264496,0.151614197,0.033318891,0.150377163
14.91528006,5.96,1.75,9.68,0.015824272,0.029906017,0.001957754,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.0072574,1.278381281,2.448263361,1,-0.000504107,0.189936644,0.019770648,0.165851129
14.92045707,5.96,1.75,9.68,0.021001284,0.035083029,0.007134766,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007254816,1.279354781,2.448768884,1,-0.000499954,0.188372972,0.006252209,0.181289761
14.92559912,5.96,1.75,9.68,0.026143338,0.040225083,0.01227682,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007252241,1.28032509,2.449270993,1,-0.000500233,0.188481276,-0.000498788,0.187924055
14.93073626,5.96,1.75,9.68,0.031280478,0.045362223,0.01741396,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007249674,1.281292218,2.449772623,1,-0.000499155,0.188043715,-0.000495641,0.186736226
14.93586846,5.96,1.75,9.68,0.036412674,0.050494419,0.022546156,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007247115,1.282256177,2.45027377,1,-0.000490489,0.18478567,-0.000492556,0.185567085
14.94115767,5.96,1.75,9.68,0.041701888,0.055783633,0.02783537,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007244565,1.283216976,2.45079025,1,-0.000488372,0.183997499,-0.000487338,0.183588711
14.94629869,5.96,1.75,9.68,0.046842906,0.060924651,0.032976388,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007242023,1.284174628,2.451292258,1,-0.000484532,0.182527265,-0.00048268,0.18183126
14.95164221,5.96,1.75,9.68,0.052186423,0.066268168,0.038319905,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007239489,1.285129142,2.45181404,1,-0.000474139,0.178589405,-0.000481377,0.181339217
14.95697066,5.96,1.75,9.68,0.057514873,0.071596618,0.043648355,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007236963,1.28608053,2.452334351,1,-0.000475869,0.179256461,-0.000481012,0.18119558
14.96224011,5.96,1.75,9.68,0.062784329,0.076866074,0.048917811,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007234446,1.287028801,2.452848901,1,-0.000483971,0.182325455,-0.000481213,0.181266835
14.96735943,5.96,1.75,9.68,0.067903644,0.081985389,0.054037126,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007231937,1.287973966,2.45334879,1,-0.000486547,0.183279314,-0.000483913,0.182281574
14.97253803,5.96,1.75,9.68,0.073082242,0.087163987,0.059215724,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007229436,1.288916036,2.453854468,1,-0.000485537,0.18288354,-0.000484096,0.182342915
14.97764571,5.96,1.75,9.68,0.078189923,0.092271668,0.064323405,5.872069482,1.422005626,9.626110326,1.006450851,1.580808957,1.007226943,1.289855021,2.454353221,1,-0.00048764,0.183663101,-0.000481913,0.18151565
