time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y,x_kf,y_kf,x_true,y_true
0.685125644,6.44,1.39,9.51,0.128797978,0.01304728,0.143255019,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.12820616,0.752539371,1.088307441,1
0.690304967,6.44,1.39,9.51,0.133977301,0.018226603,0.004186247,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.128092846,0.752560439,1.089125102,1
0.69567819,6.44,1.39,9.51,0.139350524,0.023599826,0.00955947,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.12798054,0.752581326,1.089942764,1
0.700761559,6.44,1.39,9.51,0.00059017,0.028683195,0.014642839,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127869229,0.752602035,1.090760425,1
0.706083698,6.44,1.39,9.51,0.005912309,0.034005334,0.019964978,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127758899,0.75262257,1.091578087,1
0.711255565,6.44,1.39,9.51,0.011084176,0.039177201,0.025136845,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127649536,0.752642931,1.092395748,1
0.716388678,6.44,1.39,9.51,0.016217289,0.044310314,0.030269958,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127541127,0.752663122,1.09321341,1
0.721557342,6.44,1.39,9.51,0.021385953,0.049478978,0.035438622,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.12743366,0.752683145,1.094031071,1
0.726822372,6.44,1.39,9.51,0.026650983,0.054744008,0.040703652,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127327121,0.752703001,1.094848733,1
0.73215134,6.44,1.39,9.51,0.031979951,0.060072976,0.04603262,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127221498,0.752722693,1.095666394,1
0.737276791,6.44,1.39,9.51,0.037105402,0.065198427,0.051158071,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.12711678,0.752742223,1.096484056,1
0.742597575,6.44,1.39,9.51,0.042426186,0.070519211,0.056478855,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.127012953,0.752761594,1.097301717,1
0.747798668,6.44,1.39,9.51,0.047627279,0.075720304,0.061679948,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126910006,0.752780806,1.098119379,1
0.753033583,6.44,1.39,9.51,0.052862194,0.080955219,0.066914863,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126807928,0.752799863,1.09893704,1
0.758158743,6.44,1.39,9.51,0.057987354,0.086080379,0.072040023,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126706707,0.752818766,1.099754702,1
0.763326334,6.44,1.39,9.51,0.063154945,0.09124797,0.077207614,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126606331,0.752837517,1.100572363,1
0.768679123,6.44,1.39,9.51,0.068507734,0.096600759,0.082560403,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126506791,0.752856118,1.101390025,1
0.773803856,6.44,1.39,9.51,0.073632467,0.101725492,0.087685136,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126408075,0.75287457,1.102207686,1
0.7791226,6.44,1.39,9.51,0.078951211,0.107044236,0.09300388,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.126310172,0.752892877,1.103025348,1
