split,trajectory,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
val,kotak 2 loop,Legacy position KF,False,0.15643068402751592,0.7426272855779213,0.7589241359913045,0.1460798869335091,0.7217881966288809,0.7378070771998673,0.7990762945594411,0.9241304486332792,0.9355413091187358,0.9397089672689027,0.0,0.0,0.0,11.130638547158759,3414
val,kotak 2 loop,EKF only,False,0.36743293919063363,0.6849772811634773,0.7773035703715616,0.35702597672778624,0.6277182697628481,0.740791391436403,0.8277464708506574,0.9752364616726413,0.9893083147353349,1.0006325940295175,0.0,0.0,0.0,22.729935559461044,3414
val,kotak 2 loop,EKF + LSTM residual,False,0.18553225914599167,0.691801996892206,0.7162487152434267,0.16459245743477882,0.6431514038635125,0.6783201113635651,0.7686774671961695,0.9202287632444944,0.9303762872245247,0.9380679671135871,0.0,0.0,1.962507322788518,25.48330404217926,3414
val,kotak 2 loop,EKF + LSTM + trajectory constraint,False,0.18553225914599167,0.691801996892206,0.7162487152434267,0.16459245743477882,0.6431514038635125,0.6783201113635651,0.7686774671961695,0.9202287632444944,0.9303762872245247,0.9380679671135871,0.0,0.0,1.962507322788518,25.48330404217926,3414
val,diam,Raw trilateration,False,0.09931645615804838,0.1993477396835157,0.22271793771656623,0.0918961821026786,0.1930947987053571,0.21505771680596938,0.21634670257689947,0.28038488515993043,0.3559447863180188,0.3559447863180188,0.0,0.0,40.17857142857143,100.0,224
val,diam,Legacy position KF,False,0.08578529689224547,0.1851653121787146,0.20407182558386527,0.08576775190625,0.18514705543303572,0.20405020813005845,0.20507108524477138,0.20625359483305103,0.20732743753323446,0.2123919189428749,0.0,0.0,15.178571428571427,100.0,224
val,diam,EKF only,False,0.17552651244316486,0.5311307917496738,0.5593831196193677,0.17502530278874986,0.5300860332996027,0.5585283277861937,0.5618368641818925,0.5971534550744854,0.6021767771082731,0.6077380630930491,0.0,0.0,0.0,5.357142857142857,224
val,diam,EKF + LSTM residual,False,0.17079291998403226,0.23937802769190267,0.2940613229554974,0.14342542175274237,0.22788237127133262,0.2867723434072846,0.29916177411340483,0.3631151077029966,0.3713678329980693,0.3895270443789476,0.0,0.0,12.5,100.0,224
val,diam,EKF + LSTM + trajectory constraint,False,0.17079291998403226,0.23937802769190267,0.2940613229554974,0.14342542175274237,0.22788237127133262,0.2867723434072846,0.29916177411340483,0.3631151077029966,0.3713678329980693,0.3895270443789476,0.0,0.0,12.5,100.0,224
test,all,Raw trilateration,False,0.6460918298301432,0.7533460800339946,0.9924540134816567,0.509435270245553,0.5879906755100526,0.9084959366148548,0.8465346893868758,1.354848603952879,1.6235734236721533,2.2603737485385813,0.0,0.0,0.20445716622367613,14.61187214611872,29346
test,all,Legacy position KF,False,0.6919743946054462,0.7550948759331609,1.0242054649581251,0.540407063880597,0.5852440892194506,0.9317654589593078,0.9568249152894925,1.5127452135541768,1.582014643371387,1.9593263242262575,0.0,0.0,2.988482246302733,18.88161930075649,29346
test,all,EKF only,False,0.6132037236010426,0.6324237070665722,0.8808964478859076,0.5007706844508953,0.4731237112155233,0.8132606787454908,0.8064824191278919,1.2254900985676076,1.3711513337604158,1.9206242072227553,0.0,0.0,1.4005315886321816,19.801676548763034,29346
test,all,EKF + LSTM residual,False,0.6329236380272275,0.6749061888619265,0.9252516929667038,0.4937996378996698,0.48505557973067254,0.8450468366375147,0.8055221553983023,1.3446715977184678,1.413938142082702,1.932407550513888,0.42254481019559736,1.025693450555442,5.104613916717781,16.659851427792542,29346
test,all,EKF + LSTM + trajectory constraint,False,0.6329236380272275,0.6749061888619265,0.9252516929667038,0.4937996378996698,0.48505557973067254,0.8450468366375147,0.8055221553983023,1.3446715977184678,1.413938142082702,1.932407550513888,0.42254481019559736,1.025693450555442,5.104613916717781,16.659851427792542,29346
test,kotak 3 loop,Raw trilateration,False,0.6460918298301432,0.7533460800339946,0.9924540134816567,0.509435270245553,0.5879906755100526,0.9084959366148548,0.8465346893868758,1.354848603952879,1.6235734236721533,2.2603737485385813,0.0,0.0,0.20445716622367613,14.61187214611872,29346
test,kotak 3 loop,Legacy position KF,False,0.6919743946054462,0.7550948759331609,1.0242054649581251,0.540407063880597,0.5852440892194506,0.9317654589593078,0.9568249152894925,1.5127452135541768,1.582014643371387,1.9593263242262575,0.0,0.0,2.988482246302733,18.88161930075649,29346
test,kotak 3 loop,EKF only,False,0.6132037236010426,0.6324237070665722,0.8808964478859076,0.5007706844508953,0.4731237112155233,0.8132606787454908,0.8064824191278919,1.2254900985676076,1.3711513337604158,1.9206242072227553,0.0,0.0,1.4005315886321816,19.801676548763034,29346
test,kotak 3 loop,EKF + LSTM residual,False,0.6329236380272275,0.6749061888619265,0.9252516929667038,0.4937996378996698,0.48505557973067254,0.8450468366375147,0.8055221553983023,1.3446715977184678,1.413938142082702,1.932407550513888,0.42254481019559736,1.025693450555442,5.104613916717781,16.659851427792542,29346
test,kotak 3 loop,EKF + LSTM + trajectory constraint,False,0.6329236380272275,0.6749061888619265,0.9252516929667038,0.4937996378996698,0.48505557973067254,0.8450468366375147,0.8055221553983023,1.3446715977184678,1.413938142082702,1.932407550513888,0.42254481019559736,1.025693450555442,5.104613916717781,16.659851427792542,29346
