split,trajectory,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
train,segitiga2_gt,Raw trilateration,True,0.1409315022467492,0.1102491092755321,0.1789317032321934,0.0969464448991513,0.0841830996724964,0.1452068065784233,0.1160624200465145,0.304344908620116,0.3615744370031598,0.5665852512915345,15.69624405445301,42.627521731999344,74.74167623421354,99.65556831228471,6097
train,segitiga2_gt,EKF only,True,0.0958418635841569,0.092605044047349,0.1332717411843021,0.0708013357316612,0.0740936256610406,0.1153782128361263,0.1044870114078281,0.2050057056922254,0.2479788411934546,0.3939928662927348,14.876168607511891,47.82680006560604,89.30621617188781,100.0,6097
train,segitiga2_gt,EKF + LSTM residual,True,0.0636996178901029,0.0562082073728915,0.0849529510695132,0.0355861824469711,0.037843803639838,0.0592433359723086,0.0391889279938847,0.1384238486793876,0.191620181547486,0.3554648292481646,61.42365097588978,84.87780875840578,96.06363785468264,100.0,6097
train,segitiga2_gt,EKF + LSTM + raw fallback,True,0.0636996178901029,0.0562082073728915,0.0849529510695132,0.0355861824469711,0.037843803639838,0.0592433359723086,0.0391889279938847,0.1384238486793876,0.191620181547486,0.3554648292481646,61.42365097588978,84.87780875840578,96.06363785468264,100.0,6097
train,segitiga2_gt,EKF + LSTM + trajectory constraint,True,0.0623619773373886,0.0555397877764324,0.0835085878438865,0.030880744875739,0.0349303532935465,0.0556126757618241,0.0360133541935398,0.1374761712208697,0.190365720127999,0.3548333656186768,63.80186977201903,85.1894374282434,96.0472363457438,100.0,6097
val,all,Raw trilateration,True,0.1486552128868329,0.1190131260388871,0.1904271422039874,0.1071073222385363,0.0910568034464248,0.1523308953142066,0.1146224113300869,0.327212294136995,0.3906243344646328,0.5791567796400047,14.490078449469312,44.30087678818644,72.68112598061836,99.03091832025842,2167
val,all,EKF only,True,0.1055616050274407,0.0931215173965495,0.1407652991976548,0.0717941880148409,0.0722488583684599,0.1118716392167843,0.0809029466050501,0.2514469859169893,0.2877035456200555,0.4029429987783743,24.411628980156895,59.16012921089063,85.18689432395016,100.0,2167
val,all,EKF + LSTM residual,True,0.0735064146414618,0.0635729390085443,0.0971839059084713,0.0503962959573442,0.0437905641110419,0.0727397951983977,0.049802393386682,0.1705725758374408,0.2176346408287063,0.3134134894302723,50.1153668666359,74.7577295800646,93.4010152284264,100.0,2167
val,all,EKF + LSTM + raw fallback,True,0.0735064146414618,0.0635729390085443,0.0971839059084713,0.0503962959573442,0.0437905641110419,0.0727397951983977,0.049802393386682,0.1705725758374408,0.2176346408287063,0.3134134894302723,50.1153668666359,74.7577295800646,93.4010152284264,100.0,2167
val,all,EKF + LSTM + trajectory constraint,True,0.0701071516454129,0.0639423785202152,0.0948875148934537,0.0438044621459818,0.0411909802190234,0.0672915414426417,0.0452099037098149,0.1694880516236002,0.2118783253659656,0.338913305528177,53.16105214582372,75.31149053991693,93.67789570835257,100.0,2167
val,segitiga1_gt,Raw trilateration,True,0.1311867197617352,0.1283858484856488,0.1835562081031967,0.0998332308811629,0.0970507913781288,0.1492986872451631,0.1157926670900625,0.3083979021925853,0.3868891315382926,0.5024900398320536,13.375224416517057,43.71633752244165,74.1472172351885,99.91023339317772,1114
val,segitiga1_gt,EKF only,True,0.0982056669747575,0.0994538761794655,0.1397691901424539,0.0628322237626913,0.0749057975961597,0.1053354794849721,0.068576944692726,0.2616827542367666,0.3146764299736622,0.4029429987783743,32.49551166965889,63.19569120287253,85.18850987432674,100.0,1114
val,segitiga1_gt,EKF + LSTM residual,True,0.0861034500457207,0.0670735088785282,0.1091451313758609,0.0584549474704837,0.0462200667228423,0.0811103704849593,0.0526899269308843,0.1988283545576808,0.2471088998878556,0.3134134894302723,47.66606822262119,71.0951526032316,90.21543985637342,100.0,1114
